일자	년도	곡수	순위	곡코드	곡명	아티스트명	앨범명	발매일	발매년도	앨범소장르	앨범대장르	유통사	기획사
2024-06-01	2024년	1	40	101686193	퀸카 (Queencard)	(여자)아이들	I feel	2023-05-15	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-06-01	2024년	1	41	103151984	Love Lee	AKMU (악뮤)	Love Lee	2023-08-21	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	42	97582506	Attention	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-06-01	2024년	1	43	95443285	인사	범진	인사	2021-12-24	이전 발매	인디	가요	(주)미러볼뮤직	JMG (더블엑스엔터테인먼트)
2024-06-01	2024년	1	44	103151985	후라이의 꿈	AKMU (악뮤)	Love Lee	2023-08-21	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	45	102605425	사막에서 꽃을 피우듯	우디 (Woody)	사막에서 꽃을 피우듯	2023-07-14	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2024-06-01	2024년	1	46	82280761	너의 모든 순간	성시경	별에서 온 그대 OST Part.7 (SBS 수목드라마)	2014-02-12	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	㈜SBS콘텐츠허브 (㈜에스비에스콘텐츠허브)
2024-06-01	2024년	1	47	103952831	Discord	QWER	1st Single Album 'Harmony from Discord'	2023-10-18	이전 발매	락	가요	주식회사 카카오엔터테인먼트	타마고 프로덕션
2024-06-01	2024년	1	48	97976355	After LIKE	IVE (아이브)	After LIKE	2022-08-22	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-06-01	2024년	1	49	101593941	Spicy	aespa	MY WORLD - The 3rd Mini Album	2023-05-08	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-06-01	2024년	1	50	106297208	Accendio	IVE (아이브)	IVE SWITCH	2024-04-29	2024년	팝	POP	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-06-01	2024년	1	51	104098457	Perfect Night	LE SSERAFIM (르세라핌)	Perfect Night	2023-10-27	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-06-01	2024년	1	52	85902364	Dangerously	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2024-06-01	2024년	1	53	96480048	LOVE DIVE	IVE (아이브)	LOVE DIVE	2022-04-05	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-06-01	2024년	1	54	106293227	MAESTRO	세븐틴 (SEVENTEEN)	SEVENTEEN BEST ALBUM '17 IS RIGHT HERE'	2024-04-29	2024년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-06-01	2024년	1	55	105544011	홀씨	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-06-01	2024년	1	56	94535712	사랑은 늘 도망가	임영웅	신사와 아가씨 OST Part.2	2021-10-11	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2024-06-01	2024년	1	57	103797393	You & Me	제니 (JENNIE)	JENNIE Special Single ［You & Me］	2023-10-06	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	58	88686378	주저하는 연인들을 위해	잔나비	전설	2019-03-13	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2024-06-01	2024년	1	59	93336453	다정히 내 이름을 부르면	경서예지 & 전건호	다정히 내 이름을 부르면	2021-05-19	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	에버그로우
2024-06-01	2024년	1	60	104169271	MANIAC	VIVIZ (비비지)	The 4th Mini Album 'VERSUS'	2023-11-02	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE
2024-06-01	2024년	1	61	105544234	Smart	LE SSERAFIM (르세라핌)	EASY	2024-02-19	2024년	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-06-01	2024년	1	62	102664199	Seven (Feat. Latto) (Clean Ver.)	정국	Seven (Clean Ver.)	2023-07-14	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2024-06-01	2024년	1	63	100080644	그대가 내 안에 박혔다 (그내박)	순순희 (기태)	그대가 내 안에 박혔다 (그내박)	2023-01-23	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	비에스(BS), (주)제나두엔터테인먼트
2024-06-01	2024년	1	64	99635005	건물 사이에 피어난 장미	H1-KEY (하이키)	H1-KEY 1st Mini Album (Rose Blossom)	2023-01-05	이전 발매	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	GLG
2024-06-01	2024년	1	65	99792734	OMG	NewJeans	NewJeans 'OMG'	2023-01-02	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-06-01	2024년	1	66	93717294	Stay	The Kid LAROI & Justin Bieber	Stay	2021-07-09	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2024-06-01	2024년	1	67	101529417	물론	허각	물론	2023-04-28	이전 발매	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2024-06-01	2024년	1	68	101064898	Kitsch	IVE (아이브)	I've IVE	2023-04-10	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-06-01	2024년	1	69	106453811	Girls Never Die	tripleS (트리플에스)	＜ASSEMBLE24＞	2024-05-08	2024년	댄스	가요	주식회사 카카오엔터테인먼트	모드하우스
2024-06-01	2024년	1	70	103903575	Baddie	IVE (아이브)	I'VE MINE	2023-10-13	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-06-01	2024년	1	71	105074315	Love 119	RIIZE	Love 119	2024-01-05	2024년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-06-01	2024년	1	72	98636488	When I Get Old	Christopher & 청하	When I Get Old	2022-10-20	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2024-06-01	2024년	1	73	105872510	Lucky Girl Syndrome	아일릿 (ILLIT)	SUPER REAL ME	2024-03-25	2024년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	빌리프랩
2024-06-01	2024년	1	74	87840106	모든 날, 모든 순간 (Every day, Every Moment)	폴킴	'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)	2018-03-20	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-06-01	2024년	1	75	102531243	잘 지내자, 우리 (여름날 우리 X 로이킴)	로이킴	잘 지내자, 우리 (여름날 우리 X 로이킴)	2023-07-06	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-06-01	2024년	1	76	87928158	2002	Anne-Marie	Speak Your Mind (Deluxe)	2018-04-27	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2024-06-01	2024년	1	77	106028758	혹시 세상에 혼자 남겨진 것 같다면	우디 (Woody)	When You Alone	2024-04-07	2024년	락	가요	주식회사 카카오엔터테인먼트	골든문(GDM)
2024-06-01	2024년	1	78	106030186	Star	엔플라잉 (N.Flying)	선재 업고 튀어 OST Part 2	2024-04-09	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	79	104873418	꿈	태연 (TAEYEON)	웰컴투 삼달리 OST Part.3	2023-12-17	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2024-06-01	2024년	1	80	101122641	사랑하지 않아서 그랬어	임한별	사랑하지 않아서 그랬어	2023-04-02	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	플렉스엠
2024-06-01	2024년	1	81	95376934	취중고백	김민석	취중고백	2021-12-19	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	프로젝트 리본
2024-06-01	2024년	1	82	105812421	영원	DK (디셈버)	영원 (남은 인생 10년 X DK (디셈버))	2024-03-19	2024년	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-06-01	2024년	1	83	16151403	희재	성시경	국화꽃 향기 OST	2003-02-12	이전 발매	전체	OST	(주)씨에스해피엔터테인먼트	씨에스해피엔터테인먼트
2024-06-01	2024년	1	84	105989811	Midas Touch	KISS OF LIFE	Midas Touch	2024-04-03	2024년	댄스	가요	주식회사 카카오엔터테인먼트	S2 ENTERTAINMENT INC.,
2024-06-01	2024년	1	85	93300145	신호등	이무진	신호등	2021-05-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2024-06-01	2024년	1	86	105260463	Super Lady	(여자)아이들	2	2024-01-29	2024년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-06-01	2024년	1	87	100345896	파이팅 해야지 (Feat. 이영지)	부석순 (SEVENTEEN)	부석순 1st Single Album 'SECOND WIND'	2023-02-06	이전 발매	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-06-01	2024년	1	88	89382909	어떻게 이별까지 사랑하겠어, 널 사랑하는 거지	AKMU (악뮤)	항해	2019-09-25	이전 발매	락	가요	(주)와이지플러스	(주)YG엔터테인먼트
2024-06-01	2024년	1	89	96550868	The Drum	Alan Walker	Walkerverse, Pt. I	2022-06-17	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	MER Recordings
2024-06-01	2024년	1	90	103289405	Smoke (Prod. by Dynamicduo & Padi)	다이나믹 듀오 & 이영지	스트릿 우먼 파이터2 (SWF2) 계급미션	2023-09-05	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2024-06-01	2024년	1	91	106473248	봄눈	10CM	선재 업고 튀어 OST Part 8	2024-05-14	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	92	105791656	멈춰줘	헤이즈 (Heize)	눈물의 여왕 OST Part.3	2024-03-17	2024년	드라마	OST	주식회사 벅스(BUGS Corporation)	소리날리, 스튜디오드래곤
2024-06-01	2024년	1	93	96507978	That's Hilarious	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2024-06-01	2024년	1	94	96951358	해요 (2022)	#안녕	해요 (2022)	2022-06-07	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	Beyond Music
2024-06-01	2024년	1	95	106029572	You & I	이클립스 (ECLIPSE)	선재 업고 튀어 OST Part 1	2024-04-08	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	96	97313940	그라데이션	10CM	5.3	2022-07-03	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	매직스트로베리사운드
2024-06-01	2024년	1	97	89320910	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야	장범준	멜로가 체질 OST Part 3 (JTBC 금토 드라마)	2019-08-23	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 삼화네트웍스
2024-06-01	2024년	1	98	98026161	숲	최유리	유영	2022-08-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2024-06-01	2024년	1	99	96276241	TOMBOY	(여자)아이들	I NEVER DIE	2022-03-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-06-01	2024년	1	100	96549502	우리들의 블루스	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-06-01	2024년	1	101	105260470	Wife	(여자)아이들	2	2024-01-29	2024년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-06-01	2024년	1	102	92682935	Off My Face	Justin Bieber	Justice	2021-03-19	이전 발매	팝	POP	(주)유니버설뮤직(해외)	RBMG, Def Jam
2024-06-01	2024년	1	103	90077755	이제 나만 믿어요	임영웅	내일은 미스터트롯 우승자 특전곡	2020-04-03	이전 발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN
2024-06-01	2024년	1	104	101479700	손오공	세븐틴 (SEVENTEEN)	SEVENTEEN 10th Mini Album 'FML'	2023-04-24	이전 발매	랩/힙합	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-06-01	2024년	1	105	106095453	꿈결같아서	민니 ((여자)아이들)	선재 업고 튀어 OST Part 3	2024-04-16	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	106	97095129	Summer (Feat. BE'O (비오))	Paul Blanco	Summer	2022-06-15	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2024-06-01	2024년	1	107	96613134	나의 X에게	경서	나의 X에게	2022-04-24	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2024-06-01	2024년	1	108	101545646	이브, 프시케 그리고 푸른 수염의 아내	LE SSERAFIM (르세라핌)	UNFORGIVEN	2023-05-01	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-06-01	2024년	1	109	105235577	Beautiful Things	Benson Boone	Beautiful Things	2024-01-18	2024년	팝	POP	워너뮤직코리아(주)(해외)	Night Street Records, Inc., Warner Records Inc.
2024-06-01	2024년	1	110	98315344	Monologue	테이 (Tei)	Monologue	2022-09-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2024-06-01	2024년	1	111	101713249	사랑..그게 뭔데	지아	사랑..그게 뭔데	2023-05-12	이전 발매	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2024-06-01	2024년	1	112	101674536	잠깐 시간 될까	이무진	잠깐 시간 될까	2023-05-09	이전 발매	블루스/포크	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT
2024-06-01	2024년	1	113	96482850	봄여름가을겨울 (Still Life)	BIGBANG (빅뱅)	봄여름가을겨울 (Still Life)	2022-04-05	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	114	87872613	어른	Sondia	나의 아저씨 OST Part. 2 (tvN 수목드라마)	2018-03-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2024-06-01	2024년	1	115	102244178	Steal The Show	Lauv	엘리멘탈 (Original Motion Picture Soundtrack)	2023-06-16	이전 발매	전체	OST	(주)유니버설뮤직(해외)	Walt Disney Records
2024-06-01	2024년	1	116	105544013	Shopper	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-06-01	2024년	1	117	103151854	Get A Guitar	RIIZE	Get A Guitar	2023-09-04	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-06-01	2024년	1	118	93299407	Loving You Girl (Feat. Hkeem)	Peder Elias	Love & Loneliness	2022-04-29	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2024-06-01	2024년	1	119	97404330	그때 그 순간 그대로 (그그그)	WSG워너비 (가야G)	WSG워너비 1집	2022-07-09	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2024-06-01	2024년	1	120	86868102	첫눈처럼 너에게 가겠다	에일리 (Ailee)	도깨비 OST Part 9 (tvN 금토드라마)	2017-01-07	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 화앤담픽쳐스
2024-06-01	2024년	1	121	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2024-06-01	2024년	1	122	91361957	밤하늘의 별을 (2020)	경서	밤하늘의 별을 (2020)	2020-11-14	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2024-06-01	2024년	1	123	98612518	Underwater	권은비	Lethality	2022-10-12	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	울림엔터테인먼트
2024-06-01	2024년	1	124	106700165	소나기	이클립스 (ECLIPSE)	선재 업고 튀어 OST	2024-05-28	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	125	90705547	Dynamite	방탄소년단	Dynamite (DayTime Ver.)	2020-08-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2024-06-01	2024년	1	126	102141355	나에게 그대만이	탑현	나에게 그대만이	2023-06-11	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	레이벡스
2024-06-01	2024년	1	127	93340450	Every Second	Mina Okabe	Every Second	2021-05-21	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music (Denmark) A/S
2024-06-01	2024년	1	128	89058209	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	마크툽 (Maktub)	Red Moon : To You My Light	2019-06-09	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2024-06-01	2024년	1	129	98314955	Shut Down	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	130	101132628	꽃	지수 (JISOO)	ME	2023-03-31	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-06-01	2024년	1	131	106029573	만날테니까	이클립스 (ECLIPSE)	선재 업고 튀어 OST Part 1	2024-04-08	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	132	96367880	내가 아니라도	주호	내가 아니라도	2022-03-25	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2024-06-01	2024년	1	133	90194898	Love me or Leave me	DAY6 (데이식스)	The Book of Us : The Demon	2020-05-11	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-06-01	2024년	1	134	96696809	다시 만날 수 있을까	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-06-01	2024년	1	135	102067588	모래 알갱이	임영웅	모래 알갱이	2023-06-05	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-06-01	2024년	1	136	106189930	I'll Be There	이클립스 (ECLIPSE)	선재 업고 튀어 OST Part 4	2024-04-23	2024년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	BON FACTORY, Stone Music Entertainment
2024-06-01	2024년	1	137	102951296	Fast Forward	전소미	GAME PLAN	2023-08-07	이전 발매	댄스	가요	(주)와이지플러스	THEBLACKLABEL
2024-06-01	2024년	1	138	89374289	Memories	Maroon 5	Memories	2019-09-20	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Interscope Records (222 Records)
2024-06-01	2024년	1	139	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2024-06-01	2024년	1	140	89613039	Blueming	아이유 (IU)	Love poem	2019-11-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2024-06-01	2024년	1	141	100288016	Teddy Bear	STAYC (스테이씨)	Teddy Bear	2023-02-14	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2024-06-01	2024년	1	142	106293230	청춘찬가	세븐틴 (SEVENTEEN)	SEVENTEEN BEST ALBUM '17 IS RIGHT HERE'	2024-04-29	2024년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
