날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2022-02-04	2022년	1	157	94844690	너와 나의 Memories	염따 & TOIL & KOONTA (쿤타) & 베이식 (Basick) & 365LIT & 황지상 (HWANG JI SANG) & 송민영	쇼미더머니 10 Episode 1	2021-11-06	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	158	90928056	밤하늘의 저 별처럼	헤이즈 (Heize) & 펀치 (Punch)	밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)	2020-09-27	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	냠냠엔터테인먼트
2022-02-04	2022년	1	159	93578553	Bk Love	임영웅	뽕숭아학당 PART23	2021-06-21	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN, ㈜쇼플레이
2022-02-04	2022년	1	160	92070716	이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)	10CM	이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)	2021-01-24	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-02-04	2022년	1	161	89520901	Don't Start Now	Dua Lipa	Future Nostalgia	2020-03-27	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Warner Records
2022-02-04	2022년	1	162	95848972	검정색하트 (Feat. Leellamarz & BE'O)	TOIL	Between Sat & Sun	2022-01-30	2022년	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Daytona Entertainment
2022-02-04	2022년	1	163	95568687	너무 아픈 사랑은 사랑이 아니었음을	김기태	싱어게인2 - 무명가수전 Episode.5	2022-01-04	2022년	발라드	가요	주식회사 카카오엔터테인먼트	JTBC스튜디오
2022-02-04	2022년	1	164	95129024	호우주의 (Feat. 개코 & 넉살 (Nucksal)) (Prod. by 코드 쿤스트)	조광일	쇼미더머니 10 Semi Final	2021-11-27	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	165	91066986	Ashes	Stellar	Ashes	2020-10-13	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Arista Records
2022-02-04	2022년	1	166	94536186	혼자 사랑하고 미워해	백예슬	혼자 사랑하고 미워해	2021-10-09	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤니콘
2022-02-04	2022년	1	167	91423137	Life Goes On	방탄소년단	BE	2020-11-20	이전발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2022-02-04	2022년	1	168	90155965	Dolphin	오마이걸 (OH MY GIRL)	NONSTOP	2020-04-27	이전발매	댄스	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2022-02-04	2022년	1	169	93950745	고백	10CM	두 번째 '고백'	2021-08-08	이전발매	락	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, 매직스트로베리사운드
2022-02-04	2022년	1	170	95350846	WA DA DA	Kep1er (케플러)	FIRST IMPACT	2022-01-03	2022년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE, 스윙엔터테인먼트
2022-02-04	2022년	1	171	95811003	Good Night (Feat. BE'O)	쿠기 (Coogie)	RE:UP	2022-01-24	2022년	랩/힙합	가요	주식회사 카카오엔터테인먼트	AOMG
2022-02-04	2022년	1	172	95038277	깐부 (Feat. 염따 & ASH ISLAND) (Prod. by TOIL)	KOONTA (쿤타)	쇼미더머니 10 Episode 3	2021-11-20	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	173	90914605	Bad Boy	청하 & Christopher	Bad Boy	2020-09-23	이전발매	댄스	가요	워너뮤직코리아(주)(해외)	Parlophone Denmark
2022-02-04	2022년	1	174	95514666	죽을 만큼 아파서 (Feat. JAMIE (제이미))	MC몽	20th Anniversary Edition 'Dark Hole'	2021-12-30	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	(주)밀리언마켓
2022-02-04	2022년	1	175	88323996	Comethru	Jeremy Zucker	Summer,	2018-09-28	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records
2022-02-04	2022년	1	176	93822368	INDUSTRY BABY	Lil Nas X & Jack Harlow	INDUSTRY BABY 2.0	2021-10-09	이전발매	랩/힙합	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-02-04	2022년	1	177	58806755	라라라	SG워너비	My Friend	2008-04-24	이전발매	전체	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	178	88709300	사계 (Four Seasons)	태연 (TAEYEON)	사계 (Four Seasons)	2019-03-24	이전발매	발라드	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-02-04	2022년	1	179	93562243	치맛바람 (Chi Mat Ba Ram)	브레이브걸스 (Brave girls)	Summer Queen	2021-06-17	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-02-04	2022년	1	180	93506686	Alcohol-Free	TWICE (트와이스)	Taste of Love	2021-06-11	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-02-04	2022년	1	181	94859126	다음생이 있다면 당신을 만나서 다시 사랑할래요	임재현	다음생이 있다면 당신을 만나서 다시 사랑할래요	2021-11-08	이전발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	디원미디어
2022-02-04	2022년	1	182	95854542	사랑한다는 말로는 (Feat.주시크 (Joosiq))	피아노맨	사랑한다는 말로는	2022-02-02	2022년	인디	가요	주식회사 카카오엔터테인먼트	주식회사 로맨틱팩토리
2022-02-04	2022년	1	183	82975165	Santa Tell Me	Ariana Grande	Santa Tell Me	2014-11-25	이전발매	캐롤	그외장르	(주)유니버설뮤직(해외)	
2022-02-04	2022년	1	184	91396761	Black Mamba	aespa	Black Mamba	2020-11-17	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-02-04	2022년	1	185	89492238	Maniac	Conan Gray	Maniac	2019-10-25	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records, a division of UMG Recordings, Inc.
2022-02-04	2022년	1	186	90001474	좋은 사람 있으면 소개시켜줘	조이 (JOY)	슬기로운 의사생활 OST Part 2 (tvN 목요드라마)	2020-03-20	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-02-04	2022년	1	187	91123274	나랑 같이 걸을래 (바른연애 길잡이 X 적재)	적재	나랑 같이 걸을래 (바른연애 길잡이 X 적재)	2020-10-23	이전발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-02-04	2022년	1	188	17463886	두 사람	성시경	다시 꿈꾸고 싶다	2005-04-07	이전발매	전체	가요	더늠ENT	뮤투엔터테인먼트
2022-02-04	2022년	1	189	90709438	내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)	규현 (KYUHYUN)	내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)	2020-08-23	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-02-04	2022년	1	190	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2022-02-04	2022년	1	191	88501296	그때가 좋았어	케이시 (Kassy)	그때가 좋았어	2018-12-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-02-04	2022년	1	192	82146674	All I Want for Christmas Is You	Mariah Carey	Merry Christmas (Deluxe Anniversary Edition)	2019-11-01	이전발매	캐롤	그외장르	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia, Legacy
2022-02-04	2022년	1	193	93409581	안녕 (Hello)	조이 (JOY)	안녕 (Hello) - Special Album	2021-05-31	이전발매	정통	재즈	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-02-04	2022년	1	194	88182869	계단말고 엘리베이터	임영웅	계단말고 엘리베이터	2018-08-20	이전발매	트로트	가요	(주)뮤직앤뉴	물고기뮤직
2022-02-04	2022년	1	195	90191450	Stuck With U	Ariana Grande & Justin Bieber	Stuck with U	2020-05-08	이전발매	팝	POP	(주)유니버설뮤직(해외)	Silent Records Ventures, LLC, Def Jam Recordings, A Division Of UMG Recordings, Inc., And Republic Records, A Division Of UMG Recordings, Inc.
2022-02-04	2022년	1	196	92749703	Coin	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-02-04	2022년	1	197	88727092	bad guy	Billie Eilish	WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?	2019-03-29	이전발매	락	POP	(주)유니버설뮤직(해외)	Darkroom, Interscope Records
2022-02-04	2022년	1	198	16108183	벌써 일년	브라운 아이즈	Brown Eyes	2001-06-01	이전발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	갑엔터테인먼트(주)
2022-02-04	2022년	1	199	87240368	비도 오고 그래서 (Feat. 신용재)	헤이즈 (Heize)	/// (너 먹구름 비)	2017-06-26	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, Studio blu
2022-02-04	2022년	1	200	94844689	TROUBLE (Prod. by Slom)	던밀스 (Don Mills) & Northfacegawd (노스페이스갓) & sokodomo & Khakii (카키) & A-Chess (에이체스)	쇼미더머니 10 Episode 1	2021-11-06	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	201	90788463	만개 (Prod. 신지후)	김호중	우리家	2020-09-05	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-02-04	2022년	1	202	87506735	All Falls Down (Feat. Juliander)	Alan Walker & Noah Cyrus & Digital Farm Animals	Different World	2018-12-14	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Mer Musikk
2022-02-04	2022년	1	203	90160784	나보다 더 사랑해요	김호중	나보다 더 사랑해요	2020-04-28	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-02-04	2022년	1	204	95262913	탕!♡	MINO (송민호)	''TO INFINITY.''	2021-12-07	이전발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2022-02-04	2022년	1	205	90155964	살짝 설렜어 (Nonstop)	오마이걸 (OH MY GIRL)	NONSTOP	2020-04-27	이전발매	댄스	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2022-02-04	2022년	1	206	95663717	오묘해	휘인 (Whee In)	WHEE	2022-01-16	2022년	R&B/소울	가요	(주)비타민엔터테인먼트(국내)	더라이브레이블
2022-02-04	2022년	1	207	90207913	사이렌	호미들	Ghetto Kids	2020-05-15	이전발매	랩/힙합	가요	주식회사 우조엔터테인먼트	G.M.S.P
2022-02-04	2022년	1	208	95642255	아직도 좋아해	양요섭	그 해 우리는 OST Part.9	2022-01-11	2022년	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2022-02-04	2022년	1	209	88860334	Painkiller	Ruel	Painkiller	2019-04-30	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2022-02-04	2022년	1	210	88703035	On My Way	Alan Walker & Sabrina Carpenter & Farruko	On My Way	2019-03-21	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	MER Sweden AB
2022-02-04	2022년	1	211	88729142	시든 꽃에 물을 주듯	HYNN (박혜원)	시든 꽃에 물을 주듯	2019-03-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜엔터테인먼트뉴오더
2022-02-04	2022년	1	212	93126217	너의 발걸음에 빛을 비춰줄게 (Prod. by 조영수)	케이시 (Kassy)	너의 발걸음에 빛을 비춰줄게 (Prod. by 조영수)	2021-04-27	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-02-04	2022년	1	213	94264797	Shivers	Ed Sheeran	=	2021-10-29	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2022-02-04	2022년	1	214	90443299	How You Like That	BLACKPINK	How You Like That	2020-06-26	이전발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-02-04	2022년	1	215	89776757	아무노래	지코 (ZICO)	아무노래	2020-01-13	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	KOZ 엔터테인먼트
2022-02-04	2022년	1	216	89275179	기억해줘요 내 모든 날과 그때를	거미 (Gummy)	호텔 델루나 OST Part.7 (tvN 토일드라마)	2019-08-04	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2022-02-04	2022년	1	217	52802787	Y	프리스타일	2007 Memories	2007-09-27	이전발매	랩/힙합	가요	주식회사 벅스(BUGS Corporation)	㈜에스씨앰
2022-02-04	2022년	1	218	91091923	힘든 건 사랑이 아니다	임창정	힘든 건 사랑이 아니다	2020-10-19	이전발매	발라드	가요	(주)인터파크	㈜예스아이엠엔터테인먼트
2022-02-04	2022년	1	219	85448749	Love Yourself	Justin Bieber	Purpose (Deluxe Edition)	2015-11-14	이전발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings
2022-02-04	2022년	1	220	95721199	행복하게 해줄게	장범준	그 해 우리는 OST Part.10	2022-01-18	2022년	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2022-02-04	2022년	1	221	88987356	사랑이 식었다고 말해도 돼	먼데이 키즈 (Monday Kiz)	사랑이 식었다고 말해도 돼	2019-05-27	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	먼데이키즈 컴퍼니
2022-02-04	2022년	1	222	87872613	어른	Sondia	나의 아저씨 OST Part. 2 (tvN 수목드라마)	2018-03-29	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	223	88261335	사랑에 연습이 있었다면 (Prod. by 2soo)	임재현	사랑에 연습이 있었다면	2018-09-25	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	엔에스씨컴퍼니, 디원미디어
2022-02-04	2022년	1	224	85433670	YOUTH	Troye Sivan	Blue Neighbourhood (Deluxe Edition)	2016-01-23	이전발매	일렉트로니카	POP	(주)유니버설뮤직(해외)	Universal Music Australia Pty Ltd.
2022-02-04	2022년	1	225	87307557	있잖아	폴킴	연애플레이리스트2 OST Part.2	2017-07-21	이전발매	드라마	OST	(주)삼쩜일사	스페이스오디티
2022-02-04	2022년	1	226	95815034	제발	김기태	싱어게인2 - 무명가수전 Episode.8	2022-01-25	2022년	발라드	가요	주식회사 카카오엔터테인먼트	JTBC스튜디오
2022-02-04	2022년	1	227	94936388	SCIENTIST	TWICE (트와이스)	Formula of Love: O＋T=＜3	2021-11-12	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-02-04	2022년	1	228	94722575	너는 내 세상이었어	볼빨간사춘기	Butterfly Effect	2021-10-26	이전발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2022-02-04	2022년	1	229	38366454	내사람 : Partner For Life	SG워너비	The 3rd Masterpiece	2006-04-11	이전발매	전체	가요	(주)다날	다날엔터테인먼트
2022-02-04	2022년	1	230	94618083	Easy On Me	Adele	30	2021-11-19	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-02-04	2022년	1	231	93522004	추적이는 여름 비가 되어	장범준	장범준 싱글	2021-06-11	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜버스커버스커
2022-02-04	2022년	1	232	70953450	눈의 꽃	박효신	눈의 꽃	2008-11-26	이전발매	드라마	OST	(주)오감엔터테인먼트	컨텐츠 코리아 (콘텐츠 코리아)
2022-02-04	2022년	1	233	94014638	여전히 아름다운지	세븐틴 (SEVENTEEN)	슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)	2021-08-13	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-02-04	2022년	1	234	95525722	그대 손 놓아요	이선희	옷소매 붉은 끝동 OST Part.8	2022-01-01	2022년	드라마	OST	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-02-04	2022년	1	235	87594329	Downtown Baby	블루 (BLOO)	Downtown Baby	2017-12-06	이전발매	랩/힙합	가요	(주)비타민엔터테인먼트(국내)	UNCUTPOINT
2022-02-04	2022년	1	236	90069478	화려하지 않은 고백	규현 (KYUHYUN)	슬기로운 의사생활 OST Part 4 (tvN 목요드라마)	2020-04-03	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-02-04	2022년	1	237	89623205	우리 왜 헤어져야 해	신예영	우리 왜 헤어져야 해	2019-11-20	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜ 스튜디오 오드리
2022-02-04	2022년	1	238	89702572	Square (2017)	백예린 (Yerin Baek)	Every letter I sent you.	2019-12-10	이전발매	전체	가요	(주)드림어스컴퍼니(국내)	블루바이닐
2022-02-04	2022년	1	239	80588338	오늘 헤어졌어요	윤하 (YOUNHA)	Growing Season (3rd Album Part. B)	2009-12-11	이전발매	발라드	가요	(주)지니뮤직	라이온미디어
2022-02-04	2022년	1	240	89858874	그때 그 아인	김필	이태원 클라쓰 OST Part.6 (JTBC 금토드라마)	2020-02-15	이전발매	드라마	OST	주식회사 블렌딩(신규)	㈜블렌딩
2022-02-04	2022년	1	241	89855703	To Die For	Sam Smith	To Die For	2020-02-14	이전발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Operations Limited
2022-02-04	2022년	1	242	82098518	너에게	성시경	응답하라 1994 OST Part 2 (tvN 드라마)	2013-11-01	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-02-04	2022년	1	243	88707240	노래방에서	장범준	장범준 3집	2019-03-21	이전발매	락	가요	주식회사 카카오엔터테인먼트	㈜버스커버스커
2022-02-04	2022년	1	244	94548650	Cold Blooded	제시 (Jessi)	Cold Blooded	2021-10-12	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	피네이션, Stone Music Entertainment
2022-02-04	2022년	1	245	82173840	금요일에 만나요 (Feat. 장이정 of HISTORY)	아이유 (IU)	Modern Times - Epilogue	2013-12-20	이전발매	전체	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2022-02-04	2022년	1	246	80355119	헤어지지 못하는 여자 떠나가지 못하는 남자 (Feat. 정인)	리쌍 (Leessang)	Hexagonal	2009-10-06	이전발매	랩/힙합	가요	(주)드림어스컴퍼니(국내)	㈜정글 엔터테인먼트
2022-02-04	2022년	1	247	93869782	이젠 잊기로 해요 (Drama Ver.)	미도와 파라솔	슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)	2021-07-30	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-02-04	2022년	1	248	86432095	The Ocean (Feat. Shy Martin)	Mike Perry	The Ocean	2016-04-15	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	DF Records
2022-02-04	2022년	1	249	92604203	On The Ground	로제 (ROSÉ)	R	2021-03-12	이전발매	락	가요	(주)와이지플러스	YG엔터테인먼트
