날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2023-01-01	2023년	1	134	97183185	Left and Right (Feat. Jung Kook of BTS)	Charlie Puth & 정국 & 방탄소년단	Left and Right	2022-06-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-01-01	2023년	1	135	92749701	라일락	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-01	2023년	1	136	93700014	Weekend	태연 (TAEYEON)	Weekend	2021-07-06	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2023-01-01	2023년	1	137	93340450	Every Second	Mina Okabe	Every Second	2021-05-21	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music (Denmark) A/S
2023-01-01	2023년	1	138	92797995	Tiny Riot	Sam Ryder	The Sun's Gonna Rise	2021-09-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2023-01-01	2023년	1	139	80897960	미리 메리 크리스마스 (Feat. 천둥 of MBLAQ)	아이유 (IU)	REAL	2010-12-09	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-01-01	2023년	1	140	81461935	오래된 노래	Standing Egg (스탠딩 에그)	오래된 노래	2012-09-04	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	본(born)
2023-01-01	2023년	1	141	98874661	추억때문에	유림	추억때문에	2022-11-13	이전 발매	발라드	가요	주식회사 텐텐미디어	㈜원탑엔터테인먼트
2023-01-01	2023년	1	142	99266255	WE (Feat. 박재범) (Prod. by Slom)	이영지 & 토이고 (toigo) & 제이켠 (J'Kyun) & 잠비노 (Jambino) & XINSAYNE	쇼미더머니 11 Episode 1	2022-12-03	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	143	94652586	GHOST TOWN	Benson Boone	GHOST TOWN	2021-10-15	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Warner Records
2023-01-01	2023년	1	144	82072538	스물다섯, 스물하나	자우림	Goodbye, grief.	2013-10-14	이전 발매	락	가요	주식회사 인터파크	LOVE MANEUVER
2023-01-01	2023년	1	145	88344888	12 : 45 (Stripped)	etham	12 : 45 (Stripped)	2018-10-26	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Closer Recordings Limited
2023-01-01	2023년	1	146	92673418	사이렌 Remix (Feat. UNEDUCATED KID & Paul Blanco)	호미들	사이렌 Remix	2021-03-20	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	영앤리치 레코즈
2023-01-01	2023년	1	147	95514753	드라마	아이유 (IU)	조각집	2021-12-29	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-01	2023년	1	148	96696811	A bientot	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	149	89671631	METEOR	창모 (CHANGMO)	Boyhood	2019-11-29	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2023-01-01	2023년	1	150	88276286	첫사랑	백아	첫사랑	2018-10-11	이전 발매	블루스/포크	가요	마운드미디어 주식회사	Baek A
2023-01-01	2023년	1	151	99734018	Big world	백예린 (Yerin Baek)	New Year	2023-01-01	2023년	R&B/소울	가요	(주)드림어스컴퍼니(국내)	블루바이닐
2023-01-01	2023년	1	152	87307557	있잖아	폴킴	연애플레이리스트2 OST Part.2	2017-07-21	이전 발매	드라마	OST	(주)삼쩜일사	스페이스오디티
2023-01-01	2023년	1	153	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2023-01-01	2023년	1	154	96830137	늦은 밤 헤어지긴 너무 아쉬워	케이시 (Kassy)	LOVE & HATE	2022-05-19	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2023-01-01	2023년	1	155	97028103	Yet To Come	방탄소년단	Proof	2022-06-10	이전 발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2023-01-01	2023년	1	156	94054417	abcdefu	GAYLE	abcdefu	2021-08-13	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic, Arthouse Records
2023-01-01	2023년	1	157	95256356	서랍	10CM	그 해 우리는 OST Part.1	2021-12-07	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2023-01-01	2023년	1	158	95684421	호랑수월가	탑현	호랑수월가	2022-01-15	이전 발매	전체	OST	주식회사 카카오엔터테인먼트	탑현월드
2023-01-01	2023년	1	159	94395717	My Universe	Coldplay & 방탄소년단	My Universe	2021-09-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2023-01-01	2023년	1	160	93721048	Permission to Dance	방탄소년단	Butter / Permission to Dance	2021-07-09	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-01-01	2023년	1	161	89558702	늦은 밤 너의 집 앞 골목길에서	노을	늦은 밤 너의 집 앞 골목길에서	2019-11-07	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	씨제스 엔터테인먼트 (C-JeS Entertainment)
2023-01-01	2023년	1	162	89296790	안녕	폴킴	호텔 델루나 OST Part.10 (tvN 토일드라마)	2019-08-12	이전 발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2023-01-01	2023년	1	163	87034188	밤편지	아이유 (IU)	밤편지	2017-03-24	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, ㈜페이브엔터테인먼트
2023-01-01	2023년	1	164	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-01-01	2023년	1	165	89374289	Memories	Maroon 5	Memories	2019-09-20	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Interscope Records (222 Records)
2023-01-01	2023년	1	166	96696808	손이 참 곱던 그대	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	167	96696814	사랑해 진짜	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	168	96786265	I Ain't Worried	OneRepublic	I Ain't Worried (Music From The Motion Picture 'Top Gun : Maverick')	2022-05-13	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Mosley Music, Interscope Records
2023-01-01	2023년	1	169	81657574	크리스마스니까	성시경 & 박효신 & 이석훈 & 서인국 & VIXX (빅스)	Jelly Christmas 2012 HEART PROJECT	2012-12-06	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	젤리피쉬 엔터테인먼트
2023-01-01	2023년	1	170	88773173	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	방탄소년단	MAP OF THE SOUL : PERSONA	2019-04-12	이전 발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2023-01-01	2023년	1	171	16169546	Timeless	SG워너비	Wanna Be＋	2004-01-19	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	172	96696815	연애편지	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	173	82779996	사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네	잔나비	봉춤을 추네	2014-08-28	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2023-01-01	2023년	1	174	93873862	비가 오는 날엔 (2021)	헤이즈 (Heize)	비가 오는 날엔 (2021)	2021-08-04	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	PLAYLIST
2023-01-01	2023년	1	175	96696817	인생찬가	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	176	99719669	See you ! (Feat. SOLE (쏠)) (Prod. by R.Tee)	허성현 (Huh)	쇼미더머니 11 Final	2022-12-31	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	177	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-01-01	2023년	1	178	98567067	그래서 그대는	이영현	그래서 그대는	2022-10-10	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-01-01	2023년	1	179	99513990	으리으리 (Feat. 호미들)	NSW yoon	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	180	99296683	흩어지지 않게	엠씨더맥스 (M.C the MAX)	흩어지지 않게	2022-12-05	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	325 이엔씨
2023-01-01	2023년	1	181	96696813	보금자리	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-01-01	2023년	1	182	96111786	어제처럼	폴킴	어제처럼	2022-02-27	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	메모리즈 프로젝트
2023-01-01	2023년	1	183	92156075	추억은 만남보다 이별에 남아	정동하	추억은 만남보다 이별에 남아	2021-01-31	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤직원 컴퍼니
2023-01-01	2023년	1	184	95299676	Counting Stars (Feat. Beenzino)	BE'O (비오)	Counting Stars	2021-12-12	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	BPM ENTERTAINMENT, FameUs Entertainment
2023-01-01	2023년	1	185	95683977	SMILEY (Feat. BIBI)	YENA (최예나)	ˣ‿ˣ (SMiLEY)	2022-01-17	이전 발매	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	위에화엔터테인먼트코리아
2023-01-01	2023년	1	186	93304399	비와 당신	이무진	슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)	2021-06-18	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-01-01	2023년	1	187	89220627	한 페이지가 될 수 있게	DAY6 (데이식스)	The Book of Us : Gravity	2019-07-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-01-01	2023년	1	188	91551008	그날에 나는 맘이 편했을까	이예준	그날에 나는 맘이 편했을까	2020-12-03	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤니콘
2023-01-01	2023년	1	189	91359951	parachute	John K	love ＋ everything else	2020-11-13	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Epic
2023-01-01	2023년	1	190	91839600	밝게 빛나는 별이 되어 비춰줄게	송이한	밝게 빛나는 별이 되어 비춰줄게	2020-12-29	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	㈜뮤직디자인
2023-01-01	2023년	1	191	86992414	롤린 (Rollin')	브레이브걸스 (Brave girls)	Rollin'	2017-03-07	이전 발매	댄스	가요	(주)삼쩜일사	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2023-01-01	2023년	1	192	90545014	취기를 빌려 (취향저격 그녀 X 산들)	산들	취기를 빌려 (취향저격 그녀 X 산들)	2020-07-20	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2023-01-01	2023년	1	193	99719673	Way up (Feat. CAMO & 저스디스 (JUSTHIS)) (Prod. by R.Tee)	허성현 (Huh)	쇼미더머니 11 Final	2022-12-31	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	194	95730424	Light Switch	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-01-01	2023년	1	195	89859975	마음을 드려요	아이유 (IU)	사랑의 불시착 OST Part 11 (tvN 토일 드라마)	2020-02-15	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-01	2023년	1	196	90539282	Rainy day (Feat. ASH ISLAND & Skinny Brown)	PATEKO (파테코)	Rainy day	2020-07-19	이전 발매	랩/힙합	가요	(주)와이지플러스	tokkinny records
2023-01-01	2023년	1	197	89557918	Last Christmas	Wham!	George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack	2019-11-08	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Sony Music CG
2023-01-01	2023년	1	198	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2023-01-01	2023년	1	199	95038275	만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. by TOIL)	베이식 (Basick)	쇼미더머니 10 Episode 3	2021-11-20	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	200	92682943	Peaches (Feat. Daniel Caesar & Giveon)	Justin Bieber	Justice	2021-03-19	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings, a division of UMG Recordings, Inc
2023-01-01	2023년	1	201	81103077	STEP	카라 (KARA)	STEP (KARA 3rd Album)	2011-09-06	이전 발매	전체	가요	주식회사 카카오엔터테인먼트	DSP 미디어
2023-01-01	2023년	1	202	99737644	웃는거야	21학번	웃는거야	2023-01-01	2023년	인디	가요	주식회사 벅스(BUGS Corporation)	㈜제나두엔터테인먼트,(주)티라미수,엔에이치엔링크(주)
2023-01-01	2023년	1	203	96988596	그 하루 (Feat. 반하나)	주호	그 하루	2022-06-08	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2023-01-01	2023년	1	204	96928174	Girls	aespa	Girls - The 2nd Mini Album	2022-07-08	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2023-01-01	2023년	1	205	96426855	아무래도 난	주시크 (Joosiq)	아무래도 난	2022-03-30	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	주식회사 레시피뮤직
2023-01-01	2023년	1	206	87872613	어른	Sondia	나의 아저씨 OST Part. 2 (tvN 수목드라마)	2018-03-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	207	98800649	고백연습	경서	고백연습	2022-10-30	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-01-01	2023년	1	208	89290354	Dance Monkey	Tones And I	The Kids Are Coming	2019-08-29	이전 발매	락	POP	워너뮤직코리아(주)(해외)	Elektra (NEK)
2023-01-01	2023년	1	209	82593715	I'm Not The Only One	Sam Smith	In The Lonely Hour (Standard Edition)	2014-05-27	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Ltd.
2023-01-01	2023년	1	210	93851056	낙하 (With 아이유)	AKMU (악뮤)	NEXT EPISODE	2021-07-26	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2023-01-01	2023년	1	211	95211813	매일 크리스마스 (Everyday Christmas)	다비치	매일 크리스마스 (Everyday Christmas)	2021-12-06	이전 발매	댄스	가요	STONE MUSIC ENTERTAINMENT(유통)	WAKEONE
2023-01-01	2023년	1	212	98275711	달	스트레이 (The Stray)	달	2022-09-15	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	에이뎀레코드
2023-01-01	2023년	1	213	99747876	인정의 미학	넬 (NELL)	인정의 미학	2023-01-01	2023년	락	가요	주식회사 카카오엔터테인먼트	스페이스보헤미안
2023-01-01	2023년	1	214	90947953	Lovesick Girls	BLACKPINK	THE ALBUM	2020-10-02	이전 발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-01-01	2023년	1	215	97869711	통화연결음	보라미유 & MJ (써니사이드)	통화연결음	2022-08-14	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	프로젝트 리본+
2023-01-01	2023년	1	216	98390367	그중에 그대를 만나	김호중	삼남매가 용감하게 OST Part.1	2022-09-24	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	더하기미디어
2023-01-01	2023년	1	217	89943155	어떻게 지내 (Prod. by VAN.C)	오반	어떻게 지내	2020-03-05	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	로맨틱팩토리
2023-01-01	2023년	1	218	99513991	BLUE CHECK (Feat. 박재범 & 제시) (Prod. by Slom)	토이고 (toigo)	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	219	99719671	욕조 (Feat. 휘인 (Whee In) & 저스디스 (JUSTHIS)) (Prod. by R.Tee)	던말릭 (DON MALIK)	쇼미더머니 11 Final	2022-12-31	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	220	16150152	Monologue	버즈 (Buzz)	Morning Of Buzz	2003-10-10	이전 발매	락	가요	주식회사 벅스(BUGS Corporation)	예전미디어
2023-01-01	2023년	1	221	98522628	못해	김나영	못해 (Re : WIND 4MEN Vol.02)	2022-10-05	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2023-01-01	2023년	1	222	95514755	겨울잠	아이유 (IU)	조각집	2021-12-29	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-01-01	2023년	1	223	97273239	열이올라요 (Heart Burn)	선미	열이올라요 (Heart Burn)	2022-06-29	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	(주)어비스컴퍼니
2023-01-01	2023년	1	224	99610773	LIKE WATER (Feat. 로꼬 & 현아)	잠비노 (Jambino)	쇼미더머니 11 Semi Final	2022-12-24	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	225	99719672	Diamonds (Feat. 릴보이 (lIlBOI) & Spray)	블라세 (BLASÉ)	쇼미더머니 11 Final	2022-12-31	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	226	93269771	Dun Dun Dance	오마이걸 (OH MY GIRL)	Dear OHMYGIRL	2021-05-10	이전 발매	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2023-01-01	2023년	1	227	46252367	같은 베개…	테이 (Tei)	애인	2007-02-09	이전 발매	전체	가요	(주)지니뮤직	두리스타
2023-01-01	2023년	1	228	90250302	사랑하게 될 줄 알았어	전미도	슬기로운 의사생활 OST Part 11 (tvN 목요드라마)	2020-05-22	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-01-01	2023년	1	229	88281290	Paris in the Rain	Lauv	I met you when I was 18. (the playlist)	2018-05-31	이전 발매	팝	POP	주식회사 벅스(BUGS Corporation)	Lauv
2023-01-01	2023년	1	229	88281290	Paris in the Rain	Lauv	I met you when I was 18. (the playlist)	2018-05-31	이전 발매	팝	POP	Orchard	Lauv
2023-01-01	2023년	1	230	99266254	아저씨	릴러말즈 (Leellamarz) & 크루셜스타 (CRUCiAL STAR) & QM & 김재욱 & NSW yoon & 다민이 (DAMINI)	쇼미더머니 11 Episode 1	2022-12-03	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-01-01	2023년	1	231	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
